message,link,permalink_url,created_time,type,name,id,share/count,reactions/summary/total_count,reactions/summary/viewer_reaction,likes/summary/total_count,likes/summary/can_like,likes/summary/has_liked,comments/summary/order,comments/summary/total_count,comments/summary/can_comment,,
"The embodiment of strength, skill and versatility, Geoff Cameron joins the new wave of football icons who are ready to live up to the Nike F.C. legacy.  Explore more of Geoff's story here: http:// swoo.sh/1qQJ6zV",https://www.facebook.com/nikesportswear/photos/a.10152471106239114.1073741948.20825389113/10152471106284114/?type=3,,2014-06-15T16:11:36+0000,photo,Welcome to NIke F.C: Geoff Cameron,20825389113_10152471106284114,7,4134,NONE,4134,FALSE,FALSE,chronological,28,FALSE,,
"Behind every beautiful game, there's an untold story â€” until now.  Together, with Dazed and Confused Magazine, we're bringing you the other side of the game, from all over the world, the Nike F.C. way.  We don't just play it. We live it. Join us:  www.dazeddigital.com/fever-pitch  Photo: Vinicius Ferreira",https://www.facebook.com/nikesportswear/photos/a.170422069113.120009.20825389113/10152467172474114/?type=3,https://www.facebook.com/nikesportswear/posts/10152467173774114:0,2014-06-13T23:40:21+0000,photo,Timeline Photos,20825389113_10152467172474114,21,691,NONE,691,FALSE,FALSE,chronological,6,FALSE,,
The next chapter of brilliant play begins today: http://swoo.sh/SGNUft #nikefc,https://www.facebook.com/nikesportswear/photos/a.170422069113.120009.20825389113/10152464747984114/?type=3,https://www.facebook.com/nikesportswear/posts/10152464748054114:0,2014-06-12T21:25:06+0000,photo,Timeline Photos,20825389113_10152464747984114,21,1010,NONE,1010,FALSE,FALSE,chronological,10,FALSE,,
Free for the summer. The women's Nike Free Breathe is here: swoo.sh/1pUVT6N,https://www.facebook.com/nikesportswear/photos/a.170422069113.120009.20825389113/10152462162289114/?type=3,https://www.facebook.com/nikesportswear/posts/10152462162394114:0,2014-06-11T16:50:05+0000,photo,Timeline Photos,20825389113_10152462162289114,169,4430,NONE,4430,FALSE,FALSE,chronological,47,FALSE,,
Reinvented for more comfort than ever before. The Air Max Lunar90 is now available in new colors: http://swoo.sh/1oMiNd0,https://www.facebook.com/nikesportswear/photos/a.170422069113.120009.20825389113/10152460126214114/?type=3,https://www.facebook.com/nikesportswear/posts/10152460126514114:0,2014-06-10T20:00:36+0000,photo,Timeline Photos,20825389113_10152460126214114,228,5684,NONE,5684,FALSE,FALSE,chronological,65,FALSE,,
Cut it out. You've never seen the women's Blazer Mid like this before. Available now: http://swoo.sh/UnyX3x,https://www.facebook.com/nikesportswear/photos/a.170422069113.120009.20825389113/10152456956549114/?type=3,https://www.facebook.com/nikesportswear/posts/10152456956654114:0,2014-06-09T16:29:02+0000,photo,Timeline Photos,20825389113_10152456956549114,60,1100,NONE,1100,FALSE,FALSE,chronological,18,FALSE,,
Another crown for the king of Paris.   Tech Pack: Engineered to the exact specifications of championship athletes.   Explore Rafa Nadal's story: http://swoo.sh/1l3CD3n,https://www.facebook.com/nikesportswear/photos/a.170422069113.120009.20825389113/10152454259469114/?type=3,https://www.facebook.com/nikesportswear/posts/10152454259644114:0,2014-06-08T16:48:30+0000,photo,Timeline Photos,20825389113_10152454259469114,16,1153,NONE,1153,FALSE,FALSE,chronological,14,FALSE,,
Keep your rotation cold all summer. The Air Max 90 Ice is now available at select retailers worldwide.,https://www.facebook.com/nikesportswear/photos/a.170422069113.120009.20825389113/10152452412149114/?type=3,https://www.facebook.com/nikesportswear/posts/10152452412239114:0,2014-06-07T20:34:01+0000,photo,Timeline Photos,20825389113_10152452412149114,147,3377,NONE,3375,FALSE,FALSE,chronological,30,FALSE,,
Shanghai inspiration meets sport style innovation. The Shanghai City Collection reimagines the Footscape Woven Motion and the LunarFly 306 for the streets. Available June 13.   Explore the Collection: http://swoo.sh/SbT3vr,https://www.facebook.com/nikesportswear/photos/a.170422069113.120009.20825389113/10152447929034114/?type=3,https://www.facebook.com/nikesportswear/posts/10152447929094114:0,2014-06-05T17:57:20+0000,photo,Timeline Photos,20825389113_10152447929034114,39,1715,NONE,1715,FALSE,FALSE,chronological,22,FALSE,,
Greetings from Japan. The Nike Free OG '14 Tokyo is coming June 13 to select retailers worldwide: http://swoo.sh/1ks7LLq,https://www.facebook.com/nikesportswear/photos/a.170422069113.120009.20825389113/10152445728484114/?type=3,https://www.facebook.com/nikesportswear/posts/10152445728554114:0,2014-06-04T16:16:03+0000,photo,Timeline Photos,20825389113_10152445728484114,178,4425,NONE,4425,FALSE,FALSE,chronological,56,FALSE,,
English pride meets iconic Air Max styling. The London City Collection drops June 6.   Explore the Collection: http://swoo.sh/1nYT42i,https://www.facebook.com/nikesportswear/photos/a.170422069113.120009.20825389113/10152441443599114/?type=3,https://www.facebook.com/nikesportswear/posts/10152441443679114:0,2014-06-02T19:51:15+0000,photo,Timeline Photos,20825389113_10152441443599114,98,3042,NONE,3042,FALSE,FALSE,chronological,17,FALSE,,
1/2 Man. 1/2 Cent. Lil Penny's legacy lives on with three new designs of the Lil Penny Posite. Available June 7.  Explore the Lil Penny Posite Collection: http://swoo.sh/1jI8Itb,https://www.facebook.com/nikesportswear/photos/a.170422069113.120009.20825389113/10152436304779114/?type=3,https://www.facebook.com/nikesportswear/posts/10152436304914114:0,2014-05-31T20:43:03+0000,photo,Timeline Photos,20825389113_10152436304779114,252,3762,NONE,3762,FALSE,FALSE,chronological,54,FALSE,,
Look like money. Feel like a million bucks. The latest Air Trainer 1 finds a wealth of inspiration from wealth itself. Available June 7.  Explore the latest Air Trainer 1: http://swoo.sh/1hG1I0e,https://www.facebook.com/nikesportswear/photos/a.170422069113.120009.20825389113/10152433334024114/?type=3,https://www.facebook.com/nikesportswear/posts/10152433334204114:0,2014-05-30T16:39:01+0000,photo,Timeline Photos,20825389113_10152433334024114,97,2199,NONE,2199,FALSE,FALSE,chronological,31,FALSE,,
Three colors. Three cities. Three ways to represent. The Air Force 1 AC City Collection drops June 6.  Learn what inspired the Collection before it drops: http://swoo.sh/1mCIEEv,https://www.facebook.com/nikesportswear/photos/a.170422069113.120009.20825389113/10152428569864114/?type=3,https://www.facebook.com/nikesportswear/posts/10152428569979114:0,2014-05-28T16:57:05+0000,photo,Timeline Photos,20825389113_10152428569864114,240,4990,NONE,4988,FALSE,FALSE,chronological,72,FALSE,,
"Home is perhaps the most important part of Rafa Nadal's ever-expanding legacy. When he was just a 14-year old tennis prodigy, Spainâ€™s ruling tennis body insisted he move to Barcelona to train more formally. Ever since, he's done things his own way, always keeping home close to his heart.     Explore a day in the life with Rafael Nadal: http://swoo.sh/1l3CD3n",https://www.facebook.com/nikesportswear/photos/a.10152424294924114.1073741947.20825389113/10152424294964114/?type=3,,2014-05-26T18:32:17+0000,photo,Nike Tech Pack: Rafa Nadal,20825389113_10152424294964114,15,35,NONE,35,FALSE,FALSE,ranked,0,FALSE,,
"From the court to the runway, Maria Sharapova effortlessly intersects sport and street style with the confidence only a champion could posses. On the eve of her arrival of Paris, Maria reflects back on the journey that made her what she is.    Explore a day in the life of Maria Sharapova: http://swoo.sh/1jQ1btS",https://www.facebook.com/nikesportswear/photos/a.10152422116464114.1073741946.20825389113/10152422117179114/?type=3,,2014-05-25T20:14:15+0000,photo,Nike Tech Pack: Maria Sharapova,20825389113_10152422117179114,31,210,NONE,210,FALSE,FALSE,chronological,4,FALSE,,
"As a toddler, Grigor Dimitrov swung his first tennis racket around the house. At age five, he started playing seriously â€“- and never looked back. The Bulgarian wunderkind has been a force on the world tour since 2008 but now he has his eyes fixed well beyond the top ten.   Explore a day in the life with Grigor Dimitrov: http://swoo.sh/1lGANUF",https://www.facebook.com/nikesportswear/photos/a.10152419179594114.1073741945.20825389113/10152419180079114/?type=3,,2014-05-24T13:40:22+0000,photo,Nike Tech Pack: Grigor Dimitrov,20825389113_10152419180079114,10,52,NONE,52,FALSE,FALSE,ranked,0,FALSE,,
April showers have passed. May flowers have arrived. Presenting the Blazer VNTG Floral Collection. Available May 31.  Explore the Collection: http://swoo.sh/RjB8mi,https://www.facebook.com/nikesportswear/photos/a.170422069113.120009.20825389113/10152417317644114/?type=3,https://www.facebook.com/nikesportswear/posts/10152417317714114:0,2014-05-23T16:55:36+0000,photo,Timeline Photos,20825389113_10152417317644114,152,2915,NONE,2915,FALSE,FALSE,chronological,48,FALSE,,
"Five distinct womenâ€™s styles strip colors soon-to-be seen on the pitch and apply them to the Air Max 1, the LunarTiempo Sky Hi, the Roshe Run Hyperfuse, the LunarElite Sky Hi Jacquard, and the Nike Free Flyknit Chukka.   Explore the complete Magista Collection: http://swoo.sh/1gvlzyu",https://www.facebook.com/nikesportswear/photos/a.170422069113.120009.20825389113/10152414960829114/?type=3,https://www.facebook.com/nikesportswear/posts/10152414961174114:0,2014-05-22T15:33:17+0000,photo,Timeline Photos,20825389113_10152414960829114,85,1227,NONE,1227,FALSE,FALSE,chronological,11,FALSE,,
"The magic of Magista has stepped off the pitch. A vibrant, Volt-centric palette adorns the menâ€™s Air Max 1, the Air Max 90 Jacquard, the Roshe Run Hyperfuse, the Tiempo 94 Mid, and the Nike Free Flyknit Chukka. Available starting today.  Explore the complete Magista Collection: http://swoo.sh/1gvlzyu",https://www.facebook.com/nikesportswear/photos/a.170422069113.120009.20825389113/10152414955374114/?type=3,https://www.facebook.com/nikesportswear/posts/10152414956324114:0,2014-05-22T15:31:02+0000,photo,Timeline Photos,20825389113_10152414955374114,113,2571,NONE,2571,FALSE,FALSE,chronological,20,FALSE,,
"The summer is here. Rio is calling. The latest City Pack channels the spirit of Brazilian culture into four distinct silhouettes, including the Nike Shox Turbo XIV, the Air Max 90 BR, the Air Max Motion, and the Roshe Run Slip-on. Available beginning 5.31.   Explore the City Pack Rio: http://swoo.sh/1j7zDOR",https://www.facebook.com/nikesportswear/photos/a.170422069113.120009.20825389113/10152413154004114/?type=3,https://www.facebook.com/nikesportswear/posts/10152413154124114:0,2014-05-21T19:31:34+0000,photo,Timeline Photos,20825389113_10152413154004114,116,4031,NONE,4031,FALSE,FALSE,chronological,35,FALSE,,
Ice cold even in the summertime. The Air Max 90 Ice is here in new colors: http://swoo.sh/1lJfRgO,https://www.facebook.com/nikesportswear/photos/a.170422069113.120009.20825389113/10152410571514114/?type=3,https://www.facebook.com/nikesportswear/posts/10152410571774114:0,2014-05-20T15:14:35+0000,photo,Timeline Photos,20825389113_10152410571514114,354,8143,NONE,8141,FALSE,FALSE,chronological,112,FALSE,,
The women's Tech Poncho. Summer nights will never be the same with this season's new staple.  Explore the SP/SU 14 Tech Pack Collection at http://nike.com/techpack.,https://www.facebook.com/nikesportswear/photos/a.170422069113.120009.20825389113/10152408332574114/?type=3,https://www.facebook.com/nikesportswear/posts/10152408332619114:0,2014-05-19T14:41:59+0000,photo,Timeline Photos,20825389113_10152408332574114,49,1170,NONE,1170,FALSE,FALSE,chronological,22,FALSE,,
Classic sport style reinvented for summertime. The Nike Tech Windrunner is here.   Explore the SP/SU 14 Tech Pack Collection at http://nike.com/techpack.,https://www.facebook.com/nikesportswear/photos/a.170422069113.120009.20825389113/10152406299394114/?type=3,https://www.facebook.com/nikesportswear/posts/10152406299939114:0,2014-05-18T19:05:31+0000,photo,Timeline Photos,20825389113_10152406299394114,93,2204,NONE,2204,FALSE,FALSE,chronological,24,FALSE,,
"Only 23 years old, Skylar Diggins' story is still being written. From prep dominance to collegiate, and now, professional stardom, her rise through the rankings has been swift but well-documented. Now, she's looking to pen the next chapter on her journey to being the best player, and person, she can be.     Explore a day in the life with: http://swoo.sh1lGANUF",https://www.facebook.com/nikesportswear/photos/a.10152404217614114.1073741944.20825389113/10152404217769114/?type=3,,2014-05-17T21:22:54+0000,photo,Nike Tech Pack: Skylar Diggins,20825389113_10152404217769114,168,1345,NONE,1345,FALSE,FALSE,chronological,92,FALSE,,
"At age 12, he was given his first skateboard by his father. Seventeen years later, at age 29, Paul Rodriguez continues to push forward on the one toy he could never outgrow.     Explore a day in the life with P-Rod: http://swoo.sh/Qzdy5k",https://www.facebook.com/nikesportswear/photos/a.10152399640399114.1073741943.20825389113/10152399640414114/?type=3,,2014-05-15T17:29:01+0000,photo,Nike Tech Pack: Paul Rodriguez,20825389113_10152399640414114,9,31,NONE,31,FALSE,FALSE,chronological,2,FALSE,,
"In 1998, El FenÃ_meno debuted the Mercurial boot on the pitch, forever cementing its place in football folklore. The Mercurial Collection draws inspiration from this instance, as well as the new Mercurial Superfly boot, to bring the beautiful game to the streets.     Explore the Collection: http://swoo.sh/1qxvE7I",https://www.facebook.com/nikesportswear/photos/a.10152395652179114.1073741942.20825389113/10152395652304114/?type=3,,2014-05-13T19:35:53+0000,photo,Superfly Inspiration: The Mercurial Collection,20825389113_10152395652304114,111,158,NONE,158,FALSE,FALSE,chronological,4,FALSE,,
"The Magista Collection channels the innovative spirit of the Nike Magista boot for excellence off the pitch. Dressed in metallic hues, each vibrant design sets the stage for the summer spectacle in Brasil.    Explore the Magista Collection: http://swoo.sh/1gvlzyu",https://www.facebook.com/nikesportswear/photos/a.10152393279544114.1073741941.20825389113/10152393279559114/?type=3,,2014-05-12T17:14:57+0000,photo,Magic off the Pitch: The Magista Collection,20825389113_10152393279559114,124,202,NONE,202,FALSE,FALSE,chronological,2,FALSE,,
"From London. For you. The Nike x Liberty Collection, dressed in one of Liberty's signature all-over prints, drops on May 17 at select retailers in the US.  Explore the 2014 Summer Nike x Liberty Collection: http://swoo.sh/1dOZGOT",https://www.facebook.com/nikesportswear/photos/a.170422069113.120009.20825389113/10152388637669114/?type=3,https://www.facebook.com/nikesportswear/posts/10152388637739114:0,2014-05-10T18:44:33+0000,photo,Timeline Photos,20825389113_10152388637669114,188,5112,NONE,5111,FALSE,FALSE,chronological,72,FALSE,,
"Growing up, Sydney Leroux had a dream to play alongside the best players in the world; something she accomplished in London two summers ago. Now, she's prepping for an even grander stage, with the 2015 games in Canada only a year away. Follow her journey each step of the way as she gears up for the pitch in Tech Pack.   Explore Sydney LeRoux's story: http://swoo.sh/RrqxGw",https://www.facebook.com/nikesportswear/photos/a.10152384570024114.1073741939.20825389113/10152384570209114/?type=3,https://www.facebook.com/nikesportswear/posts/10152384582069114,2014-05-08T21:54:54+0000,photo,Nike Tech Pack: Sydney LeRoux,20825389113_10152384570209114,10,53,NONE,53,FALSE,FALSE,chronological,1,FALSE,,
"Le football a enfin son temple Ã  Paris.  Rendez-vous Ã  la Phenomenal House Paris jusqu'au 10 mai pour dÃ©couvrir le Nike F.C. Paris Crew, en direct de la Nike F.C. Radio : http://www.youtube.com/NikeFCRadio",https://www.facebook.com/nikesportswear/photos/a.170422069113.120009.20825389113/10152383434654114/?type=3,https://www.facebook.com/nikesportswear/posts/10152383447904114:0,2014-05-08T11:05:00+0000,photo,Timeline Photos,20825389113_10152383434654114,12,132,NONE,132,FALSE,FALSE,chronological,4,FALSE,,
"When it doubt: Cut it out. The women's Cut Out Premium Pack features the Air Max 1, the Blazer Mid, and the Dunk Sky Hi, in a tonal silhouette with side-panel perforations.   Shop the Cut Out Premium Pack: http://swoo.sh/1hsNSxI",https://www.facebook.com/nikesportswear/photos/a.170422069113.120009.20825389113/10152377996124114/?type=3,https://www.facebook.com/nikesportswear/posts/10152377996379114:0,2014-05-05T21:30:18+0000,photo,Timeline Photos,20825389113_10152377996124114,77,2311,NONE,2311,FALSE,FALSE,chronological,24,FALSE,,
Just breathe. It's the weekend. New colors of the Air Max 90 Breathe are here: http://swoo.sh/1lIs6La,https://www.facebook.com/nikesportswear/photos/a.170422069113.120009.20825389113/10152372456969114/?type=3,https://www.facebook.com/nikesportswear/posts/10152373167804114:0,2014-05-03T16:01:08+0000,photo,Timeline Photos,20825389113_10152372456969114,231,5010,NONE,5010,FALSE,FALSE,chronological,56,FALSE,,
Breathe easy. Walk light. The Air Max 1 Breathe employs open mesh and antimicrobial lining for breezy barefoot wear all summer.   Available now: http://swoo.sh/1rToFTX,https://www.facebook.com/nikesportswear/photos/a.170422069113.120009.20825389113/10152371160364114/?type=3,https://www.facebook.com/nikesportswear/posts/10152371160614114:0,2014-05-02T17:25:31+0000,photo,Timeline Photos,20825389113_10152371160364114,183,4068,NONE,4068,FALSE,FALSE,chronological,56,FALSE,,
Nike Tech Pack is engineered to the exact specifications of championship athletes. Each style in the SP/SU 14 Collection features a Tech Hyperfuse construction with ripstop nylon for breathable coverage. Summer nights will never be the same.   Explore and shop the SP/SU 14 Tech Pack Collection at http://nike.com/techpack,https://www.facebook.com/nikesportswear/photos/a.10152349878014114.1073741935.20825389113/10152369356869114/?type=3,https://www.facebook.com/nikesportswear/posts/10152369381229114,2014-05-01T20:04:35+0000,photo,New Season. New Tech Pack.,20825389113_10152369356869114,102,60,NONE,60,FALSE,FALSE,ranked,0,FALSE,,
A low-profile take on the Uptown essential. The Air Force 1 AC drops May 1 in two colorways: http://swoo.sh/1faXvFR,https://www.facebook.com/nikesportswear/photos/a.170422069113.120009.20825389113/10152352950764114/?type=3,https://www.facebook.com/nikesportswear/posts/10152352950884114:0,2014-04-24T20:31:59+0000,photo,Timeline Photos,20825389113_10152352950764114,281,4695,NONE,4693,FALSE,FALSE,chronological,96,FALSE,,
Nike Tech Pack is engineered to the exact specifications of championship athletes. Each style in the SP/SU 14 Collection features a Tech Hyperfuse construction with ripstop nylon for breathable coverage. Summer nights will never be the same.   Explore and shop the SP/SU 14 Tech Pack Collection at http://nike.com/techpack,https://www.facebook.com/nikesportswear/photos/a.10152349878014114.1073741935.20825389113/10152349880774114/?type=3,https://www.facebook.com/nikesportswear/posts/10152349933189114,2014-04-23T17:27:20+0000,photo,New Season. New Tech Pack.,20825389113_10152349880774114,102,94,NONE,94,FALSE,FALSE,chronological,3,FALSE,,
,https://www.facebook.com/nikesportswear/photos/a.10150637657339114.413451.20825389113/10152347297384114/?type=3,https://www.facebook.com/nikesportswear/posts/10152347297594114,2014-04-22T15:46:41+0000,photo,Nike Sportswear's cover photo,20825389113_10152347297384114,19,943,NONE,943,FALSE,FALSE,chronological,9,FALSE,,
"Engineered to the exact specifications of championship athletes, Tech Pack is back, breathable, and lighter than ever.  Available first exclusively on nike.com/sportswear starting April 23.",https://www.facebook.com/nikesportswear/videos/10152345055659114/,https://www.facebook.com/nikesportswear/videos/10152345055659114/,2014-04-21T16:13:02+0000,video,Nike Sportswear Presents: SP/SU 14 Tech Pack,20825389113_10152345055659114,161,671,NONE,671,FALSE,FALSE,chronological,23,FALSE,,
"A born leader with superior vision on the pitch, and an uncompromising eye off of it, Jack Wilshere never stops pushing the envelope.   Read Jack's Nike F.C. Story at http://swoo.sh/1jKVzCK",https://www.facebook.com/nikesportswear/photos/a.10152343271264114.1073741934.20825389113/10152343271359114/?type=3,https://www.facebook.com/nikesportswear/posts/10152343282654114,2014-04-20T21:23:07+0000,photo,Welcome to Nike F.C.: Jack Wilshere,20825389113_10152343271359114,6,57,NONE,57,FALSE,FALSE,ranked,0,FALSE,,
Denim down to our feet. The LeBron 11 Ext. Denim drops April 26 on http://nike.com/sportswear.,https://www.facebook.com/nikesportswear/photos/a.170422069113.120009.20825389113/10152340801279114/?type=3,https://www.facebook.com/nikesportswear/posts/10152340801434114:0,2014-04-19T21:41:04+0000,photo,Timeline Photos,20825389113_10152340801279114,151,2512,NONE,2511,FALSE,FALSE,chronological,41,FALSE,,
Bo knows this. Bo knows that. And Bo knows broken bats. Get the story before the Air Trainer SC drops on April 25th: http://swoo.sh/PdCA8F,https://www.facebook.com/nikesportswear/photos/a.170422069113.120009.20825389113/10152338256829114/?type=3,https://www.facebook.com/nikesportswear/posts/10152338256914114:0,2014-04-19T00:11:27+0000,photo,Timeline Photos,20825389113_10152338256829114,221,2987,NONE,2987,FALSE,FALSE,chronological,44,FALSE,,
"A striker who only knows one gear, Dani Osvaldo joins a young class of footballers who are up to the challenge of taking on Nike F.C.â€™s mission.  Explore more of his story here: http://swoo.sh/1kyRiU6",https://www.facebook.com/nikesportswear/photos/a.10152337319329114.1073741933.20825389113/10152337319464114/?type=3,https://www.facebook.com/nikesportswear/posts/10152337329059114,2014-04-18T15:35:37+0000,photo,Welcome to Nike F.C.: Dani Osvaldo,20825389113_10152337319464114,11,22,NONE,22,FALSE,FALSE,chronological,1,FALSE,,
The Air Max 90 Jacquard bridges the gap between old world traditions and new world styling. Available now: http://swoo.sh/1nel2Ih,https://www.facebook.com/nikesportswear/photos/a.170422069113.120009.20825389113/10152335841854114/?type=3,https://www.facebook.com/nikesportswear/posts/10152335841929114:0,2014-04-17T20:00:34+0000,photo,Timeline Photos,20825389113_10152335841854114,226,4046,NONE,4046,FALSE,FALSE,chronological,52,FALSE,,
Brasil's most electrifying player on the pitch. A style icon off of it. Neymar Jr. heads up a new class of Nike F.C. that is ready for the challenge of defending brilliant football.  Explore more of his story here: http://swoo.sh/1qK2Oxu,https://www.facebook.com/nikesportswear/photos/a.10152333429954114.1073741932.20825389113/10152333430439114/?type=3,https://www.facebook.com/nikesportswear/posts/10152333469099114,2014-04-16T18:17:41+0000,photo,Welcome to Nike F.C.: Neymar Jr.,20825389113_10152333430439114,4,49,NONE,49,FALSE,FALSE,chronological,3,FALSE,,
Introducing the Nike F.C. Collection. Now available on nike.com/nikefc and available at select retailers on April 17.  Explore the legend of Nike F.C.: http://nike.com/nikefc,https://www.facebook.com/nikesportswear/photos/a.10152332026639114.1073741931.20825389113/10152332028689114/?type=3,,2014-04-16T01:35:54+0000,photo,Introducing the Nike F.C. Collection,20825389113_10152332028689114,44,75,NONE,75,FALSE,FALSE,chronological,1,FALSE,,
